proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
03,1,DA782A,S,R2,S,01E5,1779120664,2,0.000000,0.0,1,00,0,0,29652011,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,01E5,1779120670,3,0.000000,0.0,1,00,0,0,29652011,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01E5,1779120680,4,0.000000,0.0,1,00,0,0,29652011,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01E5,1779120690,5,0.000000,0.0,1,00,0,0,29652011,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01E6,1779120720,1,0.000000,0.0,1,00,0,0,29652012,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,01E6,1779120724,2,0.000000,0.0,1,00,0,0,29652012,4,1,1.000,-52,-52.0,40.00,40.0,904.0,72.0,0,113
01,1,E21FB5,S,N1,S,01E6,1779120730,3,0.000000,0.0,1,00,0,0,29652012,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01E6,1779120740,4,0.000000,0.0,1,00,0,0,29652012,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01E6,1779120750,5,0.000000,0.0,1,00,0,0,29652012,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01E7,1779120780,1,0.000000,0.0,1,00,0,0,29652013,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,01E7,1779120784,2,0.000000,0.0,1,00,0,0,29652013,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,01E7,1779120790,3,0.000000,0.0,1,00,0,0,29652013,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01E7,1779120800,4,0.000000,0.0,1,00,0,0,29652013,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01E7,1779120810,5,0.000000,0.0,1,00,0,0,29652013,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01E8,1779120840,1,0.000000,0.0,1,00,0,0,29652014,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01E8,1779120844,2,0.000000,0.0,1,00,0,0,29652014,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,01E8,1779120850,3,0.000000,0.0,1,00,0,0,29652014,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01E8,1779120860,4,0.000000,0.0,1,00,0,0,29652014,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01E8,1779120870,5,0.000000,0.0,1,00,0,0,29652014,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01E9,1779120900,1,0.000000,0.0,1,00,0,0,29652015,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,01E9,1779120904,2,0.000000,0.0,1,00,0,0,29652015,4,1,1.000,-43,-43.0,49.00,49.0,904.0,81.0,0,113
01,1,E21FB5,S,N1,S,01E9,1779120910,3,0.000000,0.0,1,00,0,0,29652015,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01E9,1779120920,4,0.000000,0.0,1,00,0,0,29652015,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01E9,1779120930,5,0.000000,0.0,1,00,0,0,29652015,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01EA,1779120960,1,0.000000,0.0,1,00,0,0,29652016,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01EA,1779120964,2,0.000000,0.0,1,00,0,0,29652016,4,1,1.000,-46,-46.0,46.00,46.0,904.0,78.0,0,113
01,1,E21FB5,S,N1,S,01EA,1779120970,3,0.000000,0.0,1,00,0,0,29652016,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01EA,1779120980,4,0.000000,0.0,1,00,0,0,29652016,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01EA,1779120990,5,0.000000,0.0,1,00,0,0,29652016,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01EB,1779121020,1,0.000000,0.0,1,00,0,0,29652017,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01EB,1779121024,2,0.000000,0.0,1,00,0,0,29652017,4,1,1.000,-43,-43.0,49.00,49.0,904.0,81.0,0,113
01,1,E21FB5,S,N1,S,01EB,1779121030,3,0.000000,0.0,1,00,0,0,29652017,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01EB,1779121040,4,0.000000,0.0,1,00,0,0,29652017,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01EB,1779121050,5,0.000000,0.0,1,00,0,0,29652017,30,1,1.000,-48,-48.0,44.00,44.0,920.0,76.0,0,115
03,1,DE5C6F,S,R1,S,01EC,1779121080,1,0.000000,0.0,1,00,0,0,29652018,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01EC,1779121084,2,0.000000,0.0,1,00,0,0,29652018,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,01EC,1779121090,3,0.000000,0.0,1,00,0,0,29652018,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01EC,1779121100,4,0.000000,0.0,1,00,0,0,29652018,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01EC,1779121110,5,0.000000,0.0,1,00,0,0,29652018,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01ED,1779121140,1,0.000000,0.0,1,00,0,0,29652019,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01ED,1779121144,2,0.000000,0.0,1,00,0,0,29652019,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,01ED,1779121150,3,0.000000,0.0,1,00,0,0,29652019,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01ED,1779121160,4,0.000000,0.0,1,00,0,0,29652019,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01ED,1779121170,5,0.000000,0.0,1,00,0,0,29652019,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01EE,1779121200,1,0.000000,0.0,1,00,0,0,29652020,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,01EE,1779121204,2,0.000000,0.0,1,00,0,0,29652020,4,1,1.000,-45,-45.0,47.00,47.0,904.0,79.0,0,113
01,1,E21FB5,S,N1,S,01EE,1779121210,3,0.000000,0.0,1,00,0,0,29652020,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01EE,1779121220,4,0.000000,0.0,1,00,0,0,29652020,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01EE,1779121230,5,0.000000,0.0,1,00,0,0,29652020,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01EF,1779121260,1,0.000000,0.0,1,00,0,0,29652021,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01EF,1779121264,2,0.000000,0.0,1,00,0,0,29652021,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01EF,1779121270,3,0.000000,0.0,1,00,0,0,29652021,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01EF,1779121280,4,0.000000,0.0,1,00,0,0,29652021,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01EF,1779121290,5,0.000000,0.0,1,00,0,0,29652021,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01F0,1779121320,1,0.000000,0.0,1,00,0,0,29652022,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01F0,1779121324,2,0.000000,0.0,1,00,0,0,29652022,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01F0,1779121330,3,0.000000,0.0,1,00,0,0,29652022,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01F0,1779121340,4,0.000000,0.0,1,00,0,0,29652022,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01F0,1779121350,5,0.000000,0.0,1,00,0,0,29652022,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01F1,1779121380,1,0.000000,0.0,1,00,0,0,29652023,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,01F1,1779121384,2,0.000000,0.0,1,00,0,0,29652023,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01F1,1779121390,3,0.000000,0.0,1,00,0,0,29652023,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01F1,1779121400,4,0.000000,0.0,1,00,0,0,29652023,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01F1,1779121410,5,0.000000,0.0,1,00,0,0,29652023,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01F2,1779121440,1,0.000000,0.0,1,00,0,0,29652024,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,01F2,1779121444,2,0.000000,0.0,1,00,0,0,29652024,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01F2,1779121450,3,0.000000,0.0,1,00,0,0,29652024,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01F2,1779121460,4,0.000000,0.0,1,00,0,0,29652024,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01F2,1779121470,5,0.000000,0.0,1,00,0,0,29652024,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01F3,1779121500,1,0.000000,0.0,1,00,0,0,29652025,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,01F3,1779121504,2,0.000000,0.0,1,00,0,0,29652025,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01F3,1779121510,3,0.000000,0.0,1,00,0,0,29652025,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01F3,1779121520,4,0.000000,0.0,1,00,0,0,29652025,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01F3,1779121530,5,0.000000,0.0,1,00,0,0,29652025,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01F4,1779121560,1,0.000000,0.0,1,00,0,0,29652026,0,1,1.000,-27,-27.0,65.00,65.0,904.0,97.0,0,113
03,1,DA782A,S,R2,S,01F4,1779121564,2,0.000000,0.0,1,00,0,0,29652026,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01F4,1779121570,3,0.000000,0.0,1,00,0,0,29652026,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01F4,1779121580,4,0.000000,0.0,1,00,0,0,29652026,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01F4,1779121590,5,0.000000,0.0,1,00,0,0,29652026,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01F5,1779121620,1,0.000000,0.0,1,00,0,0,29652027,0,1,1.000,-27,-27.0,65.00,65.0,904.0,97.0,0,113
03,1,DA782A,S,R2,S,01F5,1779121624,2,0.000000,0.0,1,00,0,0,29652027,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01F5,1779121630,3,0.000000,0.0,1,00,0,0,29652027,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01F5,1779121640,4,0.000000,0.0,1,00,0,0,29652027,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01F5,1779121650,5,0.000000,0.0,1,00,0,0,29652027,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01F6,1779121680,1,0.000000,0.0,1,00,0,0,29652028,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01F6,1779121684,2,0.000000,0.0,1,00,0,0,29652028,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01F6,1779121690,3,0.000000,0.0,1,00,0,0,29652028,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01F6,1779121700,4,0.000000,0.0,1,00,0,0,29652028,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01F6,1779121710,5,0.000000,0.0,1,00,0,0,29652028,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01F7,1779121740,1,0.000000,0.0,1,00,0,0,29652029,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01F7,1779121744,2,0.000000,0.0,1,00,0,0,29652029,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01F7,1779121750,3,0.000000,0.0,1,00,0,0,29652029,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01F7,1779121760,4,0.000000,0.0,1,00,0,0,29652029,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01F7,1779121770,5,0.000000,0.0,1,00,0,0,29652029,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01F8,1779121800,1,0.000000,0.0,1,00,0,0,29652030,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01F8,1779121804,2,0.000000,0.0,1,00,0,0,29652030,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01F8,1779121810,3,0.000000,0.0,1,00,0,0,29652030,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01F8,1779121820,4,0.000000,0.0,1,00,0,0,29652030,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01F8,1779121830,5,0.000000,0.0,1,00,0,0,29652030,30,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
03,1,DE5C6F,S,R1,S,01F9,1779121860,1,0.000000,0.0,1,00,0,0,29652031,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,01F9,1779121864,2,0.000000,0.0,1,00,0,0,29652031,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01F9,1779121870,3,0.000000,0.0,1,00,0,0,29652031,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01F9,1779121880,4,0.000000,0.0,1,00,0,0,29652031,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01F9,1779121890,5,0.000000,0.0,1,00,0,0,29652031,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01FA,1779121920,1,0.000000,0.0,1,00,0,0,29652032,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01FA,1779121924,2,0.000000,0.0,1,00,0,0,29652032,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01FA,1779121930,3,0.000000,0.0,1,00,0,0,29652032,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01FA,1779121940,4,0.000000,0.0,1,00,0,0,29652032,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01FA,1779121950,5,0.000000,0.0,1,00,0,0,29652032,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01FB,1779121980,1,0.000000,0.0,1,00,0,0,29652033,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01FB,1779121984,2,0.000000,0.0,1,00,0,0,29652033,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01FB,1779121990,3,0.000000,0.0,1,00,0,0,29652033,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01FB,1779122000,4,0.000000,0.0,1,00,0,0,29652033,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01FB,1779122010,5,0.000000,0.0,1,00,0,0,29652033,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01FC,1779122040,1,0.000000,0.0,1,00,0,0,29652034,0,1,1.000,-27,-27.0,65.00,65.0,904.0,97.0,0,113
03,1,DA782A,S,R2,S,01FC,1779122044,2,0.000000,0.0,1,00,0,0,29652034,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01FC,1779122050,3,0.000000,0.0,1,00,0,0,29652034,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01FC,1779122060,4,0.000000,0.0,1,00,0,0,29652034,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01FC,1779122070,5,0.000000,0.0,1,00,0,0,29652034,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01FD,1779122100,1,0.000000,0.0,1,00,0,0,29652035,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01FD,1779122104,2,0.000000,0.0,1,00,0,0,29652035,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01FD,1779122110,3,0.000000,0.0,1,00,0,0,29652035,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01FD,1779122120,4,0.000000,0.0,1,00,0,0,29652035,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01FD,1779122130,5,0.000000,0.0,1,00,0,0,29652035,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01FE,1779122160,1,0.000000,0.0,1,00,0,0,29652036,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01FE,1779122164,2,0.000000,0.0,1,00,0,0,29652036,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01FE,1779122170,3,0.000000,0.0,1,00,0,0,29652036,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01FE,1779122180,4,0.000000,0.0,1,00,0,0,29652036,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01FE,1779122190,5,0.000000,0.0,1,00,0,0,29652036,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01FF,1779122220,1,0.000000,0.0,1,00,0,0,29652037,0,1,1.000,-27,-27.0,65.00,65.0,904.0,97.0,0,113
03,1,DA782A,S,R2,S,01FF,1779122224,2,0.000000,0.0,1,00,0,0,29652037,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01FF,1779122230,3,0.000000,0.0,1,00,0,0,29652037,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01FF,1779122240,4,0.000000,0.0,1,00,0,0,29652037,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01FF,1779122250,5,0.000000,0.0,1,00,0,0,29652037,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,0200,1779122280,1,0.000000,0.0,1,00,0,0,29652038,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,0200,1779122284,2,0.000000,0.0,1,00,0,0,29652038,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0200,1779122290,3,0.000000,0.0,1,00,0,0,29652038,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,0200,1779122300,4,0.000000,0.0,1,00,0,0,29652038,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,0200,1779122310,5,0.000000,0.0,1,00,0,0,29652038,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,0201,1779122340,1,0.000000,0.0,1,00,0,0,29652039,0,1,1.000,-27,-27.0,65.00,65.0,904.0,97.0,0,113
03,1,DA782A,S,R2,S,0201,1779122344,2,0.000000,0.0,1,00,0,0,29652039,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0201,1779122350,3,0.000000,0.0,1,00,0,0,29652039,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,0201,1779122360,4,0.000000,0.0,1,00,0,0,29652039,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,0201,1779122370,5,0.000000,0.0,1,00,0,0,29652039,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,0202,1779122400,1,0.000000,0.0,1,00,0,0,29652040,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,0202,1779122404,2,0.000000,0.0,1,00,0,0,29652040,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0202,1779122410,3,0.000000,0.0,1,00,0,0,29652040,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,0202,1779122420,4,0.000000,0.0,1,00,0,0,29652040,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,0202,1779122430,5,0.000000,0.0,1,00,0,0,29652040,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,0203,1779122460,1,0.000000,0.0,1,00,0,0,29652041,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0203,1779122464,2,0.000000,0.0,1,00,0,0,29652041,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0203,1779122470,3,0.000000,0.0,1,00,0,0,29652041,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,0203,1779122480,4,0.000000,0.0,1,00,0,0,29652041,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,0203,1779122490,5,0.000000,0.0,1,00,0,0,29652041,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,0204,1779122520,1,0.000000,0.0,1,00,0,0,29652042,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,0204,1779122524,2,0.000000,0.0,1,00,0,0,29652042,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0204,1779122530,3,0.000000,0.0,1,00,0,0,29652042,10,1,1.000,-29,-29.0,63.00,63.0,920.0,95.0,0,115
01,1,1D462D,S,N2,S,0204,1779122540,4,0.000000,0.0,1,00,0,0,29652042,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,0204,1779122550,5,0.000000,0.0,1,00,0,0,29652042,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,0205,1779122580,1,0.000000,0.0,1,00,0,0,29652043,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0205,1779122584,2,0.000000,0.0,1,00,0,0,29652043,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0205,1779122590,3,0.000000,0.0,1,00,0,0,29652043,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,0205,1779122600,4,0.000000,0.0,1,00,0,0,29652043,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,0205,1779122610,5,0.000000,0.0,1,00,0,0,29652043,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
